This is the DuFort-Frankel scheme error results.
-0.0401508,-0.965803,-0.055938,-1.48296,0.0569315,-1.45776,0.239866,-1.17699,0.373675,-1.02649,0.373675,-1.17699,0.239866,-1.45776,0.0569315,-1.48296,-0.055938,-0.965803,-0.0401508,
-0.493576,-0.0579375,-1.24784,-0.0111546,-1.48909,0.143377,-1.32033,0.310228,-1.09185,0.380795,-1.09185,0.310228,-1.32033,0.143377,-1.48909,-0.0111546,-1.24784,-0.0579375,-0.493576,
-0.0341332,-0.888336,-0.0457549,-1.39015,0.0575126,-1.4157,0.226101,-1.20229,0.351108,-1.08144,0.351108,-1.20229,0.226101,-1.4157,0.0575126,-1.39015,-0.0457549,-0.888336,-0.0341332,
-0.453276,-0.0484726,-1.15951,-0.00438633,-1.41965,0.137067,-1.31249,0.291256,-1.13432,0.357024,-1.13432,0.291256,-1.31249,0.137067,-1.41965,-0.00438633,-1.15951,-0.0484726,-0.453276,
-0.0286791,-0.821541,-0.036192,-1.30858,0.0586062,-1.37633,0.213178,-1.2211,0.328693,-1.12631,0.328693,-1.2211,0.213178,-1.37633,0.0586062,-1.30858,-0.036192,-0.821541,-0.0286791,
-0.418587,-0.039822,-1.08264,0.00214915,-1.35742,0.131447,-1.30262,0.272891,-1.16817,0.333523,-1.16817,0.272891,-1.30262,0.131447,-1.35742,0.00214915,-1.08264,-0.039822,-0.418587,
-0.023752,-0.763698,-0.0273665,-1.23673,0.0598423,-1.33958,0.200969,-1.23434,0.306832,-1.16225,0.306832,-1.23434,0.200969,-1.33958,0.0598423,-1.23673,-0.0273665,-0.763698,-0.023752,
-0.388592,-0.0319819,-1.01553,0.00823011,-1.30158,0.126247,-1.29117,0.255257,-1.19449,0.310696,-1.19449,0.255257,-1.29117,0.126247,-1.30158,0.00823011,-1.01553,-0.0319819,-0.388592,
-0.0193256,-0.713415,-0.0193515,-1.1733,0.0609776,-1.30531,0.189385,-1.24283,0.285786,-1.19035,0.285786,-1.24283,0.189385,-1.30531,0.0609776,-1.1733,-0.0193515,-0.713415,-0.0193256,
-0.362551,-0.0249429,-0.95676,0.0137179,-1.2514,0.121294,-1.2785,0.238428,-1.21425,0.288801,-1.21425,0.238428,-1.2785,0.121294,-1.2514,0.0137179,-0.95676,-0.0249429,-0.362551,
-0.0153771,-0.66955,-0.012183,-1.11714,0.0618595,-1.27332,0.178363,-1.24726,0.265712,-1.21163,0.265712,-1.24726,0.178363,-1.27332,0.0618595,-1.11714,-0.012183,-0.66955,-0.0153771,
-0.339862,-0.0186863,-0.905123,0.0185356,-1.20616,0.116473,-1.26489,0.222438,-1.22835,0.267985,-1.22835,0.222438,-1.26489,0.116473,-1.20616,0.0185356,-0.905123,-0.0186863,-0.339862,
-0.0118836,-0.631153,-0.00586756,-1.06726,0.0623993,-1.24339,0.167856,-1.24824,0.246692,-1.22702,0.246692,-1.24824,0.167856,-1.24339,0.0623993,-1.06726,-0.00586756,-0.631153,-0.0118836,
-0.320025,-0.0131843,-0.859606,0.0226509,-1.16525,0.111716,-1.25053,0.207298,-1.23758,0.24832,-1.23758,0.207298,-1.25053,0.111716,-1.16525,0.0226509,-0.859606,-0.0131843,-0.320025,
-0.00882037,-0.597431,-0.000388513,-1.02282,0.0625534,-1.2153,0.157827,-1.24628,0.228756,-1.23734,0.228756,-1.24628,0.157827,-1.2153,0.0625534,-1.02282,-0.000388513,-0.597431,-0.00882037,
-0.302623,-0.00840046,-0.819347,0.0260639,-1.12812,0.106982,-1.2356,0.192995,-1.24264,0.229829,-1.24264,0.192995,-1.2356,0.106982,-1.12812,0.0260639,-0.819347,-0.00840046,-0.302623,
-0.0061609,-0.567712,0.00428795,-0.983071,0.0623089,-1.18887,0.148246,-1.24185,0.211901,-1.24331,0.211901,-1.24185,0.148246,-1.18887,0.0623089,-0.983071,0.00428795,-0.567712,-0.0061609,
-0.287304,-0.00429171,-0.783608,0.028797,-1.09428,0.102252,-1.22022,0.179504,-1.24415,0.212496,-1.24415,0.179504,-1.22022,0.102252,-1.09428,0.028797,-0.783608,-0.00429171,-0.287304,
-0.00387678,-0.541426,0.00820766,-0.947376,0.0616736,-1.16391,0.139087,-1.23533,0.196098,-1.24558,0.196098,-1.23533,0.139087,-1.16391,0.0616736,-0.947376,0.00820766,-0.541426,-0.00387678,
This is the Richardson scheme error results.
-107.29,5.06946,0.159246,0.00154884,4.53695e-06,3.94061e-09,1.02318e-12,5.68434e-14,8.52651e-14,-5.68434e-14,1.7053e-13,-5.68434e-14,1.08002e-12,3.94064e-09,4.53695e-06,0.00154884,0.159246,5.06946,-107.29,
181.839,-105.231,3.54121,0.31308,0.0154454,0.000420287,6.26068e-06,5.07926e-08,2.23594e-10,1.08002e-12,2.2365e-10,5.07926e-08,6.26068e-06,0.000420287,0.0154454,0.31308,3.54121,-105.231,181.839,
-472.279,320.941,-91.8385,1.96465,0.249766,0.0215022,0.0012457,4.83513e-05,1.25363e-06,4.32955e-08,1.25363e-06,4.83513e-05,0.0012457,0.0215022,0.249766,1.96465,-91.8385,320.941,-472.279,
1198.11,-1068.57,407.827,-76.8505,1.03772,0.159246,0.0182223,0.00154885,9.76636e-05,9.0739e-06,9.76636e-05,0.00154885,0.0182223,0.159246,1.03772,-76.8505,407.827,-1068.57,1198.11,
-3242.22,3316.71,-1660.83,451.468,-63.0521,0.539959,0.0930516,0.0126689,0.00136667,0.000229321,0.00136667,0.0126689,0.0930516,0.539959,-63.0521,451.468,-1660.83,3316.71,-3242.22,
9040.1,-10296.8,6079.88,-2178.6,463.248,-51.1948,0.279616,0.0521546,0.00808771,0.00200413,0.00808771,0.0521546,0.279616,-51.1948,463.248,-2178.6,6079.88,-10296.8,9040.1,
-25943.1,31888.2,-21368.6,9171.61,-2588.3,453.134,-41.3238,0.144726,0.0292377,0.00952495,0.0292377,0.144726,-41.3238,453.134,-2588.3,9171.61,-21368.6,31888.2,-25943.1,
76060.1,-99166.8,73117.9,-36018.8,12304.2,-2880.04,428.951,-33.2409,0.0776085,0.0308907,0.0776085,-33.2409,428.951,-2880.04,12304.2,-36018.8,73117.9,-99166.8,76060.1,
-226972,309898,-246505,135139,-53394.1,15247.6,-3058.35,396.518,-26.676,0.0775767,-26.676,396.518,-3058.35,15247.6,-53394.1,135139,-246505,309898,-226972,
687135,-973786,823557,-492161,218044,-72438.2,17837.5,-3135.73,360.016,-42.7869,360.016,-3135.73,17837.5,-72438.2,218044,-492161,823557,-973786,687135,
-2.10542e+06,3.07651e+06,-2.73695e+06,1.75588e+06,-853944,319854,-92057.6,19971.7,-3145.54,644.545,-3145.54,19971.7,-92057.6,319854,-853944,1.75588e+06,-2.73695e+06,3.07651e+06,-2.10542e+06,
6.51701e+06,-9.77009e+06,9.06859e+06,-6.17428e+06,3.24494e+06,-1.34101e+06,436990,-111253,21885.8,-6106.94,21885.8,-111253,436990,-1.34101e+06,3.24494e+06,-6.17428e+06,9.06859e+06,-9.77009e+06,6.51701e+06,
-2.03487e+07,3.11771e+07,-3.00022e+07,2.14856e+07,-1.20581e+07,5.41101e+06,-1.95305e+06,565077,-132051,45432.9,-132051,565077,-1.95305e+06,5.41101e+06,-1.20581e+07,2.14856e+07,-3.00022e+07,3.11771e+07,-2.03487e+07,
6.40166e+07,-9.99342e+07,9.92023e+07,-7.41994e+07,4.40551e+07,-2.12075e+07,8.34274e+06,-2.68346e+06,721575,-290081,721575,-2.68346e+06,8.34274e+06,-2.12075e+07,4.40551e+07,-7.41994e+07,9.92023e+07,-9.99342e+07,6.40166e+07,
-2.02723e+08,3.21647e+08,-3.28033e+08,2.54811e+08,-1.58872e+08,8.12613e+07,-3.44142e+07,1.21101e+07,-3.6654e+06,1.66408e+06,-3.6654e+06,1.21101e+07,-3.44142e+07,8.12613e+07,-1.58872e+08,2.54811e+08,-3.28033e+08,3.21647e+08,-2.02723e+08,
6.45691e+08,-1.03917e+09,1.08522e+09,-8.7142e+08,5.67108e+08,-3.05855e+08,1.38103e+08,-5.25232e+07,1.76055e+07,-8.81726e+06,1.76055e+07,-5.25232e+07,1.38103e+08,-3.05855e+08,5.67108e+08,-8.7142e+08,1.08522e+09,-1.03917e+09,6.45691e+08,
-2.06717e+09,3.36905e+09,-3.59286e+09,2.97094e+09,-2.00806e+09,1.1348e+09,-5.42081e+08,2.20714e+08,-8.09067e+07,4.39405e+07,-8.09067e+07,2.20714e+08,-5.42081e+08,1.1348e+09,-2.00806e+09,2.97094e+09,-3.59286e+09,3.36905e+09,-2.06717e+09,
6.6484e+09,-1.09577e+10,1.19058e+10,-1.01057e+10,7.0646e+09,-4.16164e+09,2.08984e+09,-9.04055e+08,3.5878e+08,-2.08573e+08,3.5878e+08,-9.04055e+08,2.08984e+09,-4.16164e+09,7.0646e+09,-1.01057e+10,1.19058e+10,-1.09577e+10,6.6484e+09,
-2.14708e+10,3.57447e+10,-3.94928e+10,3.43163e+10,-2.47253e+10,1.5117e+10,-7.93838e+09,3.6261e+09,-1.54506e+09,9.51704e+08,-1.54506e+09,3.6261e+09,-7.93838e+09,1.5117e+10,-2.47253e+10,3.43163e+10,-3.94928e+10,3.57447e+10,-2.14708e+10,
6.95974e+10,-1.1692e+11,1.31143e+11,-1.16386e+11,8.61717e+10,-5.44797e+10,2.97857e+10,-1.42926e+10,6.49311e+09,-4.20339e+09,6.49311e+09,-1.42926e+10,2.97857e+10,-5.44797e+10,8.61717e+10,-1.16386e+11,1.31143e+11,-1.1692e+11,6.95974e+10,
-2.26363e+11,3.83409e+11,-4.35967e+11,3.94386e+11,-2.99293e+11,1.95051e+11,-1.10613e+11,5.55173e+10,-2.67308e+10,1.80661e+10,-2.67308e+10,5.55173e+10,-1.10613e+11,1.95051e+11,-2.99293e+11,3.94386e+11,-4.35967e+11,3.83409e+11,-2.26363e+11,
7.38505e+11,-1.26024e+12,1.45093e+12,-1.33561e+12,1.03659e+12,-6.94486e+11,4.07221e+11,-2.12996e+11,1.08129e+11,-7.58784e+10,1.08129e+11,-2.12996e+11,4.07221e+11,-6.94486e+11,1.03659e+12,-1.33561e+12,1.45093e+12,-1.26024e+12,7.38505e+11,
-2.41616e+12,4.15134e+12,-4.83413e+12,4.52138e+12,-3.58191e+12,2.46128e+12,-1.48815e+12,8.0859e+11,-4.30837e+11,3.12478e+11,-4.30837e+11,8.0859e+11,-1.48815e+12,2.46128e+12,-3.58191e+12,4.52138e+12,-4.83413e+12,4.15134e+12,-2.41616e+12,
7.92543e+12,-1.37026e+13,1.61237e+13,-1.53027e+13,1.23538e+13,-8.68858e+12,5.40416e+12,-3.04193e+12,1.69432e+12,-1.26518e+12,1.69432e+12,-3.04193e+12,5.40416e+12,-8.68858e+12,1.23538e+13,-1.53027e+13,1.61237e+13,-1.37026e+13,7.92543e+12,
-2.60589e+13,4.53148e+13,-5.38363e+13,5.17876e+13,-4.25409e+13,3.05694e+13,-1.95192e+13,1.13545e+13,-6.58744e+12,5.04768e+12,-6.58744e+12,1.13545e+13,-1.95192e+13,3.05694e+13,-4.25409e+13,5.17876e+13,-5.38363e+13,4.53148e+13,-2.60589e+13,
8.58716e+13,-1.50122e+14,1.79944e+14,-1.75265e+14,1.46305e+14,-1.07248e+14,7.0174e+13,-4.20944e+13,2.5356e+13,-1.98814e+13,2.5356e+13,-4.20944e+13,7.0174e+13,-1.07248e+14,1.46305e+14,-1.75265e+14,1.79944e+14,-1.50122e+14,8.58716e+13,
-2.83551e+14,4.98163e+14,-6.02056e+14,5.9321e+14,-5.02639e+14,3.75349e+14,-2.51271e+14,1.55129e+14,-9.67376e+13,7.74274e+13,-9.67376e+13,1.55129e+14,-2.51271e+14,3.75349e+14,-5.02639e+14,5.9321e+14,-6.02056e+14,4.98163e+14,-2.83551e+14,
9.38084e+14,-1.65567e+15,2.01633e+15,-2.00816e+15,1.72537e+15,-1.31093e+15,8.9659e+14,-5.68709e+14,3.66182e+14,-2.98545e+14,3.66182e+14,-5.68709e+14,8.9659e+14,-1.31093e+15,1.72537e+15,-2.00816e+15,2.01633e+15,-1.65567e+15,9.38084e+14,
-3.10902e+15,5.51077e+15,-6.75925e+15,6.79962e+15,-5.91851e+15,4.57041e+15,-3.18953e+15,2.07528e+15,-1.37643e+15,1.14099e+15,-1.37643e+15,2.07528e+15,-3.18953e+15,4.57041e+15,-5.91851e+15,6.79962e+15,-6.75925e+15,5.51077e+15,-3.10902e+15,
